date,temp_mean,temp_min,temp_max,precip_sum,humidity_mean,wind_speed_mean,concentration
2018-08-11,21.166666666666668,14.0,27.1,0.0,56.0,13.337499999999999,0.0
2018-08-12,21.616666666666664,14.8,27.7,0.4,56.666666666666664,16.270833333333332,0.0
2018-08-13,18.587500000000002,14.3,22.0,0.0,56.0,21.0125,0.0
2018-08-14,18.341666666666665,12.7,23.4,0.0,59.583333333333336,11.066666666666668,0.0
2018-08-15,20.724999999999998,14.6,27.5,1.7,70.0,15.799999999999999,0.0
2018-08-16,18.966666666666665,16.3,22.0,0.5,75.54166666666667,13.695833333333333,0.0
2018-08-17,17.433333333333334,11.0,22.4,0.0,64.66666666666667,9.245833333333334,0.0
2018-08-18,17.208333333333332,9.6,23.2,0.0,62.541666666666664,7.1375,0.0
2018-08-19,19.525000000000002,10.8,26.1,0.0,58.625,11.354166666666666,0.0
2018-08-20,20.4875,16.6,24.5,0.0,68.33333333333333,13.112499999999999,0.0
2018-08-21,19.0125,15.3,22.0,6.5,70.58333333333333,19.258333333333333,0.0
2018-08-22,14.924999999999999,11.5,18.3,0.4,58.791666666666664,20.583333333333332,0.0
2018-08-23,14.091666666666667,7.8,19.5,0.0,62.0,11.0,0.0
2018-08-24,15.916666666666666,8.7,22.5,0.0,63.833333333333336,9.325000000000001,0.0
2018-08-25,17.858333333333334,9.4,25.1,0.0,60.0,10.045833333333333,0.0
2018-08-26,19.054166666666667,10.6,26.9,0.0,57.041666666666664,9.441666666666666,0.0
2018-08-27,19.941666666666666,11.3,27.9,0.0,56.041666666666664,10.112499999999999,0.0
2018-08-28,20.9125,13.0,28.7,0.0,53.791666666666664,9.112499999999999,0.0
2018-08-29,22.570833333333336,15.7,29.0,0.0,47.125,11.645833333333334,0.0
2018-08-30,19.970833333333335,15.0,25.5,0.4,58.083333333333336,7.808333333333334,0.0
2018-08-31,17.604166666666668,12.7,22.4,1.2000000000000002,77.33333333333333,4.4624999999999995,0.0
2018-09-01,17.595833333333335,11.5,23.2,0.0,71.33333333333333,6.895833333333333,0.0
2018-09-02,18.029166666666665,10.4,24.0,0.0,69.70833333333333,6.608333333333333,0.0
2018-09-03,18.337500000000002,13.7,22.5,0.0,69.25,9.6625,0.0
2018-09-04,18.179166666666667,13.3,23.4,0.2,67.41666666666667,12.3375,0.0
2018-09-05,19.220833333333335,13.1,25.7,0.0,63.208333333333336,11.379166666666668,0.0
2018-09-06,18.95,12.7,24.9,0.0,57.125,10.258333333333333,0.0
2018-09-07,17.375,10.7,23.3,0.0,60.0,7.558333333333334,0.0
2018-09-08,17.345833333333335,9.4,24.4,0.0,58.75,7.295833333333333,0.0
2018-09-09,18.091666666666665,12.1,24.0,0.0,55.041666666666664,4.904166666666667,0.0
2018-09-10,15.929166666666667,10.6,20.8,0.0,77.375,9.549999999999999,0.0
2018-09-11,17.629166666666666,13.6,22.9,0.0,72.33333333333333,12.979166666666666,0.0
2018-09-12,18.125,15.4,20.2,0.1,59.208333333333336,23.429166666666664,0.0
2018-09-13,17.704166666666666,12.2,20.5,1.0,61.833333333333336,19.829166666666666,0.0
2018-09-14,14.091666666666667,8.0,20.1,0.0,69.25,6.583333333333333,0.0
2018-09-15,16.095833333333335,10.9,21.4,0.2,66.08333333333333,5.541666666666667,0.0
2018-09-16,14.366666666666667,12.0,16.2,17.3,82.33333333333333,12.5375,0.0
2018-09-17,12.5,8.3,16.7,0.0,64.875,17.291666666666668,0.0
2018-09-18,13.595833333333333,9.8,17.2,2.9,70.625,19.837500000000002,0.0
2018-09-19,15.0875,8.5,22.5,0.0,68.875,16.458333333333332,0.0
2018-09-20,16.841666666666665,13.0,21.9,0.0,76.29166666666667,14.766666666666666,0.0
2018-09-21,16.537499999999998,10.3,24.2,0.0,76.79166666666667,8.620833333333334,0.0
2018-09-22,18.883333333333333,13.2,24.7,0.0,66.95833333333333,15.416666666666666,0.0
2018-09-23,12.762500000000001,9.3,18.7,5.3,72.16666666666667,15.049999999999999,0.0
2018-09-24,9.6,6.1,13.4,11.7,80.75,18.941666666666666,0.0
2018-09-25,8.241666666666667,6.6,11.0,8.1,84.45833333333333,27.84166666666667,0.0
2018-09-26,7.791666666666667,3.8,11.4,0.1,63.583333333333336,19.633333333333333,0.0
2018-09-27,8.608333333333333,5.5,13.0,12.8,73.5,30.525000000000002,0.0
2018-09-28,9.954166666666667,5.7,14.9,5.1,74.54166666666667,26.825000000000003,0.0
2018-09-29,6.325,3.7,9.7,0.0,68.79166666666667,14.0875,0.0
2018-09-30,6.591666666666666,1.5,10.8,0.0,63.708333333333336,17.05,0.0
2018-10-01,8.924999999999999,6.1,13.6,0.0,63.041666666666664,17.479166666666668,0.0
2018-10-02,7.5625,5.0,11.6,2.1999999999999997,78.75,12.904166666666667,0.0
2018-10-03,9.066666666666666,6.8,11.9,7.4,90.58333333333333,16.3125,0.0
2018-10-04,6.391666666666667,4.4,9.5,3.4,87.70833333333333,17.608333333333334,0.0
2018-10-05,4.708333333333333,2.6,6.9,0.4,66.16666666666667,19.587500000000002,0.0
2018-10-06,10.7125,4.7,14.2,1.2000000000000002,84.08333333333333,22.116666666666664,0.0
2018-10-07,11.891666666666667,7.4,16.0,0.39999999999999997,72.25,20.920833333333334,0.0
2018-10-08,8.166666666666666,3.7,13.5,2.7,73.20833333333333,18.758333333333333,0.0
2018-10-09,4.75,-1.1,9.3,0.0,71.95833333333333,8.679166666666667,0.0
2018-10-10,8.091666666666667,3.7,12.5,0.0,74.58333333333333,18.754166666666666,0.0
2018-10-11,9.512500000000001,5.2,13.7,0.0,80.45833333333333,13.129166666666668,0.0
2018-10-12,8.045833333333333,1.7,14.8,0.0,80.54166666666667,12.754166666666668,0.0
2018-10-13,10.091666666666667,6.8,14.9,0.0,85.375,12.795833333333334,0.0
2018-10-14,11.708333333333334,7.7,17.4,0.0,85.625,12.783333333333333,0.0
2018-10-15,11.637500000000001,7.6,17.7,0.0,81.79166666666667,11.258333333333333,0.0
2018-10-16,10.095833333333333,5.3,16.4,0.0,72.95833333333333,13.450000000000001,0.0
2018-10-17,9.870833333333334,5.5,15.8,0.0,79.25,8.195833333333333,0.0
2018-10-18,9.641666666666667,3.5,17.2,0.0,83.91666666666667,11.4,0.0
2018-10-19,11.483333333333334,7.8,16.9,0.0,85.125,13.137500000000001,0.0
2018-10-20,5.854166666666667,2.8,8.1,0.0,81.16666666666667,8.954166666666667,0.0
2018-10-21,5.791666666666667,3.3,8.3,0.0,76.75,3.9625,0.0
2018-10-22,5.279166666666667,3.6,8.4,0.0,68.83333333333333,14.116666666666667,0.0
2018-10-23,4.566666666666666,2.5,7.0,1.0,86.0,13.487499999999999,0.0
2018-10-24,4.008333333333334,2.2,5.4,5.6,94.16666666666667,11.533333333333333,0.0
2018-10-25,2.9,1.5,4.0,0.1,89.66666666666667,12.454166666666666,0.0
2018-10-26,1.4166666666666667,-0.9,4.0,0.2,78.95833333333333,12.416666666666666,0.0
2018-10-27,2.158333333333333,-0.9,4.8,3.3000000000000003,81.29166666666667,14.629166666666668,0.0
2018-10-28,5.5625,1.6,7.6,3.9,83.5,18.804166666666667,0.0
2018-10-29,0.5916666666666667,-0.5,3.2,0.6000000000000001,77.125,18.458333333333332,0.0
2018-10-30,-0.9041666666666667,-2.5,1.8,0.30000000000000004,68.625,20.804166666666667,0.0
2018-10-31,-0.2541666666666667,-3.0,1.9,0.0,78.29166666666667,18.591666666666665,0.0
2018-11-01,3.2875,2.1,5.0,1.0,92.375,13.004166666666668,0.0
2018-11-02,5.5249999999999995,3.8,8.0,0.0,88.79166666666667,12.145833333333334,0.0
2018-11-03,7.370833333333334,5.8,8.3,7.5,92.375,15.283333333333333,0.0
2018-11-04,6.983333333333333,4.6,8.2,2.0,82.33333333333333,16.599999999999998,0.0
2018-11-05,3.0541666666666667,1.4,5.8,0.0,86.33333333333333,6.729166666666667,0.0
2018-11-06,2.379166666666667,0.1,6.3,0.0,91.25,8.966666666666667,0.0
2018-11-07,3.225,0.3,6.0,0.1,95.5,11.591666666666667,0.0
2018-11-08,3.3541666666666665,2.9,3.9,0.1,94.29166666666667,6.208333333333333,0.0
2018-11-09,2.525,2.2,2.9,0.8,95.25,6.366666666666667,0.0
2018-11-10,1.8583333333333334,1.2,2.8,0.0,92.54166666666667,13.466666666666667,0.0
2018-11-11,-2.954166666666667,-6.1,0.9,0.0,61.75,21.275000000000002,0.0
2018-11-12,-5.6000000000000005,-7.6,-2.4,0.0,61.041666666666664,16.229166666666668,0.0
2018-11-13,-4.966666666666667,-7.8,-1.9,0.0,45.833333333333336,19.191666666666666,0.0
2018-11-14,-1.625,-3.9,0.6,0.0,55.041666666666664,19.583333333333332,0.0
2018-11-15,-0.7833333333333332,-4.6,1.2,0.0,52.708333333333336,10.104166666666666,0.0
2018-11-16,-3.6625,-6.3,1.5,0.0,63.583333333333336,7.075,0.0
2018-11-17,-1.0541666666666667,-4.0,1.5,0.9,78.54166666666667,16.116666666666667,0.0
2018-11-18,0.5625,-0.1,1.7,1.5,93.79166666666667,12.3375,0.0
2018-11-19,0.3958333333333333,-1.5,1.4,0.2,94.33333333333333,11.454166666666666,0.0
2018-11-20,-2.8166666666666664,-3.9,-1.7,0.2,78.83333333333333,11.795833333333334,0.0
2018-11-21,-1.3791666666666667,-3.0,0.1,0.0,76.25,17.412499999999998,0.0
2018-11-22,-1.1208333333333333,-2.7,0.2,0.2,77.95833333333333,25.829166666666666,0.0
2018-11-23,-2.4875,-4.6,-0.9,0.0,66.375,16.8,0.0
2018-11-24,-1.4916666666666665,-2.5,-0.5,0.0,79.70833333333333,22.679166666666664,0.0
2018-11-25,-2.154166666666667,-3.7,-0.5,0.2,75.95833333333333,13.254166666666668,0.0
2018-11-26,-2.8541666666666665,-3.6,-1.3,0.0,78.41666666666667,11.924999999999999,0.0
2018-11-27,-4.0249999999999995,-7.0,-2.5,0.5,80.58333333333333,11.941666666666668,0.0
2018-11-28,-6.370833333333334,-10.5,-3.7,1.5,82.0,14.145833333333334,0.0
2018-11-29,-8.387500000000001,-12.3,-5.7,0.0,82.91666666666667,13.174999999999999,0.0
2018-11-30,-11.450000000000001,-15.6,-6.9,0.0,78.20833333333333,12.200000000000001,0.0
2018-12-01,-12.020833333333334,-18.6,-7.6,0.0,76.66666666666667,14.195833333333333,0.0
2018-12-02,-5.408333333333334,-7.1,-4.6,3.0,80.5,17.991666666666667,0.0
2018-12-03,-6.220833333333334,-9.3,-4.2,0.1,84.25,14.216666666666667,0.0
2018-12-04,-3.8333333333333335,-8.7,-1.1,0.1,87.66666666666667,19.458333333333332,0.0
2018-12-05,-0.4166666666666667,-1.8,0.3,0.5,92.45833333333333,17.691666666666666,0.0
2018-12-06,-1.8166666666666667,-2.7,-0.7,7.6,95.04166666666667,7.4125000000000005,0.0
2018-12-07,-4.304166666666666,-6.5,-1.9,0.0,93.125,9.416666666666666,0.0
2018-12-08,-7.433333333333334,-9.9,-5.3,0.0,92.45833333333333,5.741666666666667,0.0
2018-12-09,-5.079166666666667,-7.8,-1.4,4.4,90.91666666666667,15.604166666666666,0.0
2018-12-10,0.075,-1.1,0.4,2.5,95.70833333333333,13.008333333333333,0.0
2018-12-11,0.13333333333333333,-0.4,0.4,4.1,96.91666666666667,10.733333333333334,0.0
2018-12-12,-0.8416666666666667,-2.0,0.1,0.4,95.875,9.733333333333333,0.0
2018-12-13,-1.1541666666666666,-2.7,-0.3,4.9,91.41666666666667,18.820833333333333,0.0
2018-12-14,-2.9791666666666665,-3.6,-2.4,1.3,90.20833333333333,14.095833333333333,0.0
2018-12-15,-4.604166666666667,-7.0,-3.6,0.0,90.58333333333333,11.033333333333333,0.0
2018-12-16,-10.2625,-11.6,-7.3,0.0,89.0,5.620833333333334,0.0
2018-12-17,-12.4375,-14.5,-11.3,0.0,87.5,8.549999999999999,0.0
2018-12-18,-11.924999999999999,-14.3,-10.5,0.0,85.16666666666667,8.575,0.0
2018-12-19,-9.779166666666667,-13.7,-7.6,0.1,89.25,6.904166666666668,0.0
2018-12-20,-10.270833333333334,-11.8,-7.9,0.2,85.79166666666667,9.408333333333333,0.0
2018-12-21,-10.6625,-12.7,-7.3,3.9,86.83333333333333,11.0625,0.0
2018-12-22,-6.504166666666666,-7.3,-5.4,3.2,90.08333333333333,16.445833333333333,0.0
2018-12-23,-7.420833333333333,-7.7,-6.7,1.0,88.95833333333333,18.070833333333333,0.0
2018-12-24,-8.75,-9.2,-7.8,3.4,86.125,14.0375,0.0
2018-12-25,-10.424999999999999,-12.8,-9.1,1.1,86.58333333333333,6.783333333333334,0.0
2018-12-26,-9.758333333333333,-11.0,-7.8,0.6000000000000001,88.70833333333333,6.716666666666666,0.0
2018-12-27,-9.408333333333333,-11.1,-8.0,0.0,87.875,11.5625,0.0
2018-12-28,-9.695833333333333,-13.7,-7.0,0.0,89.0,7.529166666666668,0.0
2018-12-29,-9.716666666666667,-10.8,-8.7,0.0,90.16666666666667,8.112499999999999,0.0
2018-12-30,-5.154166666666667,-9.0,-2.5,0.0,90.83333333333333,14.8125,0.0
2018-12-31,-4.6499999999999995,-7.2,-2.4,0.8,90.66666666666667,14.016666666666666,0.0
2019-01-01,-4.666666666666667,-6.6,-2.5,0.2,90.08333333333333,22.733333333333334,0.0
2019-01-02,-3.0375,-4.2,-2.3,1.8,87.875,27.462500000000002,0.0
2019-01-03,-2.5,-3.2,-1.9,5.5,91.79166666666667,17.445833333333333,0.0
2019-01-04,-4.8625,-5.9,-3.4,2.2,93.0,8.616666666666667,0.0
2019-01-05,-6.670833333333333,-8.9,-5.1,0.1,92.625,6.3500000000000005,0.0
2019-01-06,-9.079166666666667,-10.6,-8.2,0.0,87.08333333333333,10.191666666666666,0.0
2019-01-07,-11.579166666666666,-12.7,-10.4,0.0,83.91666666666667,13.674999999999999,0.0
2019-01-08,-9.6875,-10.7,-8.4,0.8,84.125,18.733333333333334,0.0
2019-01-09,-10.970833333333333,-11.9,-9.7,0.0,84.0,14.466666666666667,0.0
2019-01-10,-10.308333333333334,-11.7,-8.8,0.30000000000000004,88.41666666666667,8.741666666666667,0.0
2019-01-11,-11.237499999999999,-12.4,-10.0,0.0,88.08333333333333,12.075000000000001,0.0
2019-01-12,-9.725,-11.0,-9.0,2.5,83.29166666666667,19.108333333333334,0.0
2019-01-13,-6.179166666666667,-9.1,-3.5,0.4,87.41666666666667,16.658333333333335,0.0
2019-01-14,-3.033333333333333,-4.1,-2.2,1.4000000000000001,88.91666666666667,25.787499999999998,0.0
2019-01-15,-2.3375,-6.2,-0.2,1.6,87.33333333333333,26.90833333333333,0.0
2019-01-16,-7.679166666666667,-10.4,-5.3,0.0,87.75,13.991666666666667,0.0
2019-01-17,-4.908333333333333,-7.4,-0.7,3.9000000000000004,86.375,28.775000000000002,0.0
2019-01-18,0.8250000000000001,-0.0,1.3,2.0,88.25,29.875,0.0
2019-01-19,-5.304166666666666,-9.7,1.0,0.4,83.625,22.420833333333334,0.0
2019-01-20,-6.3500000000000005,-10.6,-4.3,0.6000000000000001,84.04166666666667,27.7375,0.0
2019-01-21,-8.262500000000001,-14.1,-4.4,0.1,81.41666666666667,18.095833333333335,0.0
2019-01-22,-16.241666666666667,-18.0,-13.8,0.0,80.16666666666667,15.549999999999999,0.0
2019-01-23,-15.754166666666668,-19.2,-13.1,0.0,83.70833333333333,12.808333333333332,0.0
2019-01-24,-14.195833333333333,-16.2,-10.5,0.0,82.91666666666667,10.924999999999999,0.0
2019-01-25,-13.041666666666666,-14.7,-11.2,0.0,84.33333333333333,11.6,0.0
2019-01-26,-11.729166666666666,-13.7,-8.4,6.0,83.79166666666667,23.941666666666666,0.0
2019-01-27,-8.041666666666666,-9.1,-7.1,7.6,86.20833333333333,19.05,0.0
2019-01-28,-9.200000000000001,-11.8,-7.1,0.30000000000000004,86.91666666666667,11.495833333333332,0.0
2019-01-29,-4.075,-6.8,-1.9,0.2,91.0,18.066666666666666,0.0
2019-01-30,-2.7458333333333336,-3.8,-1.5,3.3,91.58333333333333,17.20416666666667,0.0
2019-01-31,-0.05833333333333333,-2.2,1.2,5.1,94.0,16.9875,0.0
2019-02-01,-2.408333333333333,-4.1,-0.9,0.7000000000000001,92.70833333333333,11.404166666666667,0.0
2019-02-02,-4.566666666666666,-6.3,-3.7,0.9,92.04166666666667,9.004166666666666,0.0
2019-02-03,-1.9625000000000001,-4.2,0.6,2.4,93.41666666666667,13.725,0.0
2019-02-04,1.2125000000000001,0.1,2.2,0.7000000000000001,94.54166666666667,15.5875,0.0
2019-02-05,-1.0458333333333334,-4.0,1.9,0.0,83.70833333333333,16.395833333333332,0.0
2019-02-06,-2.7291666666666665,-4.2,-1.7,0.9,91.25,12.5375,0.0
2019-02-07,-3.3666666666666667,-5.6,-1.5,0.0,88.04166666666667,12.679166666666667,0.0
2019-02-08,-2.8041666666666667,-5.4,-0.1,0.0,85.33333333333333,16.866666666666667,0.0
2019-02-09,-2.9583333333333335,-4.1,-1.8,0.9,87.75,19.816666666666666,0.0
2019-02-10,-4.470833333333333,-5.6,-3.0,0.0,85.875,20.066666666666666,0.0
2019-02-11,-2.5791666666666666,-4.6,-0.5,0.0,89.75,20.287499999999998,0.0
2019-02-12,-0.30416666666666664,-1.4,0.8,1.8,91.33333333333333,25.429166666666664,0.0
2019-02-13,-0.8791666666666668,-3.8,0.6,13.0,92.29166666666667,15.795833333333334,0.0
2019-02-14,-4.8875,-7.4,-3.0,0.0,84.125,14.299999999999999,0.0
2019-02-15,0.10833333333333335,-2.8,1.7,0.30000000000000004,87.29166666666667,29.920833333333334,0.0
2019-02-16,0.45,-0.5,2.1,0.0,86.5,21.587500000000002,0.0
2019-02-17,0.7374999999999999,-1.7,3.0,0.2,77.91666666666667,32.604166666666664,0.0
2019-02-18,-4.233333333333333,-9.9,-1.9,0.0,73.20833333333333,28.02916666666667,0.0
2019-02-19,-5.8125,-11.8,-0.2,0.0,72.79166666666667,22.0125,0.0
2019-02-20,-0.07083333333333335,-4.0,2.2,0.4,86.875,26.474999999999998,0.0
2019-02-21,-2.4166666666666665,-7.5,1.2,3.8000000000000003,84.95833333333333,27.7375,0.0
2019-02-22,-9.233333333333333,-10.6,-7.9,1.5,70.75,32.65416666666667,0.0
2019-02-23,-8.891666666666667,-12.9,-5.7,1.1,76.29166666666667,18.916666666666668,0.0
2019-02-24,-2.904166666666667,-6.2,-0.1,0.9,90.58333333333333,16.216666666666665,0.0
2019-02-25,0.8333333333333334,-0.2,2.1,1.7,89.70833333333333,23.329166666666666,0.0
2019-02-26,0.425,-1.3,1.5,2.1,87.45833333333333,24.583333333333332,0.0
2019-02-27,-2.5083333333333333,-3.7,-0.8,0.0,79.0,17.6375,0.0
2019-02-28,-0.85,-3.2,1.7,2.4000000000000004,88.54166666666667,16.7625,0.0
2019-03-01,-1.4166666666666667,-5.1,1.5,1.5,89.33333333333333,14.7875,0.0
2019-03-02,-8.716666666666667,-12.4,-5.0,0.1,78.95833333333333,17.766666666666666,0.0
2019-03-03,-5.8875,-11.1,-1.1,2.8,81.91666666666667,25.974999999999998,0.0
2019-03-04,-4.108333333333333,-11.6,0.8,1.5,88.79166666666667,10.841666666666667,0.0
2019-03-05,2.0541666666666667,-0.9,4.0,2.3,91.95833333333333,22.483333333333334,0.0
2019-03-06,-3.8208333333333333,-11.0,2.0,3.3000000000000003,74.95833333333333,27.166666666666668,0.0
2019-03-07,-8.054166666666667,-14.2,-2.5,0.0,70.70833333333333,19.829166666666666,0.0
2019-03-08,0.08749999999999998,-4.5,2.5,1.0,84.75,25.395833333333332,0.0
2019-03-09,1.8,-1.4,3.5,0.1,77.0,24.0,0.0
2019-03-10,0.29583333333333334,-2.9,3.5,1.3,84.75,18.587500000000002,0.0
2019-03-11,0.3666666666666667,-1.8,2.8,1.5,88.33333333333333,12.700000000000001,0.0
2019-03-12,-3.329166666666667,-6.5,-0.3,0.9,79.29166666666667,14.179166666666667,0.0
2019-03-13,-6.808333333333334,-10.9,-2.4,0.8,77.91666666666667,12.595833333333333,0.0
2019-03-14,-6.2375,-14.5,0.5,0.0,81.5,14.012500000000001,0.0
2019-03-15,-0.65,-2.7,2.1,0.30000000000000004,82.75,19.341666666666665,0.0
2019-03-16,-1.3291666666666666,-2.5,0.2,0.4,86.875,17.525000000000002,0.0
2019-03-17,0.08749999999999998,-1.2,2.0,0.0,88.75,13.120833333333332,0.0
2019-03-18,1.5999999999999999,0.3,4.2,0.0,88.0,17.670833333333334,0.0
2019-03-19,2.0,0.4,3.5,5.7,90.41666666666667,15.262500000000001,0.0
2019-03-20,0.6041666666666666,-2.8,3.3,0.0,86.54166666666667,12.379166666666668,0.0
2019-03-21,-0.1791666666666667,-3.1,2.2,0.30000000000000004,87.5,9.029166666666667,0.0
2019-03-22,0.3958333333333333,-1.4,2.3,5.6,87.33333333333333,21.129166666666666,0.0
2019-03-23,0.44166666666666665,-6.2,3.7,0.4,80.375,14.858333333333334,0.0
2019-03-24,-0.5958333333333333,-5.7,1.7,3.7,87.125,13.8125,0.0
2019-03-25,-0.21250000000000005,-3.3,5.6,0.0,76.875,12.445833333333333,0.0
2019-03-26,0.01250000000000003,-3.7,5.6,0.2,75.625,10.1,0.0
2019-03-27,-2.2083333333333335,-7.7,2.5,0.1,72.125,13.3125,0.0
2019-03-28,-0.9333333333333335,-4.4,3.2,1.4000000000000001,68.04166666666667,15.575000000000001,0.0
2019-03-29,1.2333333333333334,-1.9,4.3,1.4,84.29166666666667,8.825,0.0
2019-03-30,5.495833333333334,1.3,9.2,0.0,80.08333333333333,16.9375,0.0
2019-03-31,8.375,2.6,14.6,0.2,68.5,19.829166666666666,0.0
2019-04-01,3.3083333333333336,-1.2,6.6,1.5,73.83333333333333,19.433333333333334,0.0
2019-04-02,1.1916666666666667,-3.3,7.0,0.0,64.04166666666667,11.637500000000001,0.0
2019-04-03,1.9000000000000001,-4.3,8.6,0.0,61.916666666666664,10.154166666666667,0.0
2019-04-04,2.9416666666666664,-3.2,9.7,0.0,57.791666666666664,10.933333333333332,0.0
2019-04-05,2.7416666666666667,-2.7,8.8,0.0,67.625,10.379166666666666,0.0
2019-04-06,3.3208333333333333,-1.0,7.5,0.2,76.625,9.279166666666667,0.0
2019-04-07,2.4250000000000003,-3.0,7.6,0.1,74.33333333333333,6.6875,0.0
2019-04-08,5.741666666666667,-0.4,9.5,0.9999999999999999,64.91666666666667,18.383333333333333,0.0
2019-04-09,11.091666666666667,6.1,17.3,1.8,56.791666666666664,17.6375,0.0
2019-04-10,9.183333333333334,4.7,14.0,3.1,82.875,10.383333333333333,1.0
2019-04-11,5.125,-0.2,10.3,0.0,72.54166666666667,9.783333333333333,0.0
2019-04-12,3.5124999999999997,1.9,5.4,1.1,67.41666666666667,16.708333333333332,0.0
2019-04-13,3.4166666666666665,0.8,6.6,0.8,61.583333333333336,16.195833333333333,0.0
